ID,Year,Area code,Area name,SOC code,Occupational title,Employment,Average wage,25th Percentile,50th Percentile,75th Percentile,Annual wage
4443,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",29-2071,Medical Records & Health Information Technicians,2179,23.65,18.87,23.28,28.27,49189.00
4444,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2071,Medical Records & Health Information Technicians,2245,23.72,18.41,22.63,28.30,49342.00
4445,2018,44060,"Spokane-Spokane Valley, WA",29-2071,Medical Records & Health Information Technicians,477,20.29,15.76,18.70,24.22,42193.00
4446,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",29-2071,Medical Records & Health Information Technicians,522,21.35,17.22,20.20,24.65,44396.00
4447,2018,47460,"Walla Walla, WA",29-2071,Medical Records & Health Information Technicians,55,17.64,15.44,17.32,19.09,36689.00
4448,2018,48300,"Wenatchee, WA",29-2071,Medical Records & Health Information Technicians,93,19.56,15.34,18.49,23.24,40690.00
4449,2018,49420,"Yakima, WA",29-2071,Medical Records & Health Information Technicians,218,18.56,14.71,18.13,21.96,38598.00
4450,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),29-2071,Medical Records & Health Information Technicians,92,21.07,17.02,20.51,24.13,43828.00
4451,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),29-2071,Medical Records & Health Information Technicians,111,21.62,16.73,20.74,24.85,44975.00
4452,2018,530003,Central WA Nonmetropolitan Area (NMA),29-2071,Medical Records & Health Information Technicians,34,20.66,16.79,20.10,24.38,42975.00
4453,2018,530004,Eastern WA Nonmetropolitan Area (NMA),29-2071,Medical Records & Health Information Technicians,82,19.89,15.59,18.81,24.63,41380.00
4454,2018,000053,Washington State,19-1042,"Medical Scientists, Except Epidemiologists",5329,42.83,28.11,37.82,51.05,89087.00
4455,2018,028420,"Kennewick-Richland, WA",19-1042,"Medical Scientists, Except Epidemiologists",,52.51,41.58,49.87,61.49,109224.00
4456,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",19-1042,"Medical Scientists, Except Epidemiologists",1411,35.90,25.99,32.42,42.92,74657.00
4457,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1042,"Medical Scientists, Except Epidemiologists",4810,42.51,27.75,37.15,50.33,88407.00
4458,2018,44060,"Spokane-Spokane Valley, WA",19-1042,"Medical Scientists, Except Epidemiologists",,45.95,33.63,43.80,56.41,95566.00
4459,2018,000053,Washington State,43-6013,Medical Secretaries,7974,20.36,16.93,19.63,23.45,42346.00
4460,2018,013380,"Bellingham, WA",43-6013,Medical Secretaries,183,17.34,14.63,17.02,19.42,36061.00
4461,2018,014740,"Bremerton-Silverdale, WA",43-6013,Medical Secretaries,75,20.24,16.81,19.13,23.93,42090.00
4462,2018,028420,"Kennewick-Richland, WA",43-6013,Medical Secretaries,293,16.61,13.62,15.93,19.50,34567.00
4463,2018,030300,"Lewiston, ID-WA",43-6013,Medical Secretaries,43,20.42,15.85,18.62,23.41,42479.00
4464,2018,031020,"Longview, WA",43-6013,Medical Secretaries,,21.41,18.16,21.07,24.32,44547.00
4465,2018,034580,"Mount Vernon-Anacortes, WA",43-6013,Medical Secretaries,127,19.15,16.71,18.60,20.54,39838.00
4466,2018,036500,"Olympia-Tumwater, WA",43-6013,Medical Secretaries,337,20.76,16.44,18.49,21.42,43175.00
4467,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",43-6013,Medical Secretaries,6751,20.31,16.59,19.72,24.27,42244.00
4468,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",43-6013,Medical Secretaries,3931,21.72,17.95,21.30,24.90,45171.00
4469,2018,44060,"Spokane-Spokane Valley, WA",43-6013,Medical Secretaries,939,18.61,16.20,18.35,21.36,38712.00
4470,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",43-6013,Medical Secretaries,883,20.44,17.55,20.01,23.14,42520.00
4471,2018,47460,"Walla Walla, WA",43-6013,Medical Secretaries,52,17.61,15.97,17.39,18.80,36624.00
4472,2018,48300,"Wenatchee, WA",43-6013,Medical Secretaries,144,18.78,16.54,18.56,21.53,39071.00
4473,2018,49420,"Yakima, WA",43-6013,Medical Secretaries,244,17.59,15.34,17.36,19.46,36583.00
4474,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),43-6013,Medical Secretaries,99,19.43,15.82,18.64,22.60,40411.00
4475,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),43-6013,Medical Secretaries,97,20.58,16.77,19.96,23.51,42807.00
4476,2018,530003,Central WA Nonmetropolitan Area (NMA),43-6013,Medical Secretaries,95,17.17,15.23,17.04,18.95,35713.00
4477,2018,530004,Eastern WA Nonmetropolitan Area (NMA),43-6013,Medical Secretaries,139,17.62,15.61,17.68,19.57,36634.00
4478,2018,000053,Washington State,31-9094,Medical Transcriptionists,1283,19.80,15.90,18.83,23.46,41175.00
4479,2018,013380,"Bellingham, WA",31-9094,Medical Transcriptionists,,19.44,17.67,19.47,21.53,40445.00
4480,2018,028420,"Kennewick-Richland, WA",31-9094,Medical Transcriptionists,48,18.63,14.38,17.20,20.12,38738.00
4481,2018,030300,"Lewiston, ID-WA",31-9094,Medical Transcriptionists,30,18.76,16.27,18.61,21.60,39026.00
4482,2018,031020,"Longview, WA",31-9094,Medical Transcriptionists,16,19.61,17.54,19.45,22.09,40774.00
4483,2018,034580,"Mount Vernon-Anacortes, WA",31-9094,Medical Transcriptionists,27,18.00,16.82,18.16,19.49,37442.00
4484,2018,036500,"Olympia-Tumwater, WA",31-9094,Medical Transcriptionists,31,19.31,14.78,20.14,23.07,40167.00
4485,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",31-9094,Medical Transcriptionists,680,19.90,14.87,19.37,24.45,41391.00
4486,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",31-9094,Medical Transcriptionists,643,21.64,17.53,20.64,26.27,45012.00
4487,2018,44060,"Spokane-Spokane Valley, WA",31-9094,Medical Transcriptionists,123,16.55,14.50,16.82,18.64,34438.00
4488,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",31-9094,Medical Transcriptionists,,18.00,14.32,15.86,21.42,37431.00
4489,2018,48300,"Wenatchee, WA",31-9094,Medical Transcriptionists,25,19.46,16.61,19.10,22.59,40486.00
4490,2018,49420,"Yakima, WA",31-9094,Medical Transcriptionists,31,21.21,18.31,21.46,23.95,44107.00
4491,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),31-9094,Medical Transcriptionists,10,16.01,13.67,15.06,18.04,33296.00
4492,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),31-9094,Medical Transcriptionists,19,20.51,16.46,20.38,24.38,42667.00
4493,2018,530003,Central WA Nonmetropolitan Area (NMA),31-9094,Medical Transcriptionists,11,18.19,16.89,18.34,19.74,37832.00
4494,2018,530004,Eastern WA Nonmetropolitan Area (NMA),31-9094,Medical Transcriptionists,34,18.26,15.80,18.04,20.53,37976.00
4495,2018,000053,Washington State,13-1121,"Meeting, Convention, & Event Planners",3059,22.20,13.91,19.27,28.10,46172.00
4496,2018,013380,"Bellingham, WA",13-1121,"Meeting, Convention, & Event Planners",98,21.40,15.86,20.13,26.15,44509.00
4497,2018,014740,"Bremerton-Silverdale, WA",13-1121,"Meeting, Convention, & Event Planners",22,24.52,17.82,23.95,31.07,50990.00
4498,2018,028420,"Kennewick-Richland, WA",13-1121,"Meeting, Convention, & Event Planners",40,34.24,18.51,24.93,41.22,71228.00
4499,2018,034580,"Mount Vernon-Anacortes, WA",13-1121,"Meeting, Convention, & Event Planners",,24.61,20.33,23.94,29.27,51184.00
4500,2018,036500,"Olympia-Tumwater, WA",13-1121,"Meeting, Convention, & Event Planners",64,21.43,16.19,21.80,24.34,44580.00
4501,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",13-1121,"Meeting, Convention, & Event Planners",1091,24.86,18.80,23.09,28.87,51714.00
4502,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",13-1121,"Meeting, Convention, & Event Planners",2140,21.91,13.05,17.48,28.52,45570.00
4503,2018,44060,"Spokane-Spokane Valley, WA",13-1121,"Meeting, Convention, & Event Planners",126,24.34,17.79,22.39,28.98,50632.00
4504,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",13-1121,"Meeting, Convention, & Event Planners",246,22.70,16.75,22.73,28.02,47213.00
4505,2018,47460,"Walla Walla, WA",13-1121,"Meeting, Convention, & Event Planners",14,37.10,22.18,33.08,38.89,77158.00
4506,2018,48300,"Wenatchee, WA",13-1121,"Meeting, Convention, & Event Planners",15,19.76,16.51,18.78,23.58,41100.00
4507,2018,49420,"Yakima, WA",13-1121,"Meeting, Convention, & Event Planners",,17.21,14.04,15.52,18.69,35793.00
4508,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),13-1121,"Meeting, Convention, & Event Planners",45,18.19,13.71,15.25,23.23,37824.00
4509,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),13-1121,"Meeting, Convention, & Event Planners",19,16.78,12.39,14.76,20.31,34905.00
4510,2018,530003,Central WA Nonmetropolitan Area (NMA),13-1121,"Meeting, Convention, & Event Planners",22,26.71,20.49,25.15,30.12,55562.00
4511,2018,530004,Eastern WA Nonmetropolitan Area (NMA),13-1121,"Meeting, Convention, & Event Planners",26,21.69,16.75,18.69,23.37,45121.00
4512,2018,000053,Washington State,21-1023,Mental Health & Substance Abuse Social Workers,2168,26.84,19.79,25.04,30.37,55830.00
4513,2018,014740,"Bremerton-Silverdale, WA",21-1023,Mental Health & Substance Abuse Social Workers,31,26.44,24.07,27.66,29.04,55008.00
4514,2018,031020,"Longview, WA",21-1023,Mental Health & Substance Abuse Social Workers,,36.46,16.13,22.67,69.86,75825.00
4515,2018,036500,"Olympia-Tumwater, WA",21-1023,Mental Health & Substance Abuse Social Workers,87,20.50,15.82,19.05,25.05,42640.00
4516,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",21-1023,Mental Health & Substance Abuse Social Workers,1250,22.71,16.79,21.02,24.95,47229.00
4517,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",21-1023,Mental Health & Substance Abuse Social Workers,986,28.90,20.31,26.36,34.82,60106.00
4518,2018,44060,"Spokane-Spokane Valley, WA",21-1023,Mental Health & Substance Abuse Social Workers,279,23.29,18.69,24.84,28.75,48458.00
4519,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",21-1023,Mental Health & Substance Abuse Social Workers,340,28.90,21.61,28.12,37.93,60106.00
4520,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),21-1023,Mental Health & Substance Abuse Social Workers,38,22.74,20.47,22.67,24.46,47290.00
4521,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),21-1023,Mental Health & Substance Abuse Social Workers,44,23.60,18.23,23.85,29.04,49078.00
4522,2018,530003,Central WA Nonmetropolitan Area (NMA),21-1023,Mental Health & Substance Abuse Social Workers,,22.91,20.61,22.48,24.35,47656.00
4523,2018,000053,Washington State,27-1026,Merchandise Displayers & Window Trimmers,2032,19.11,14.94,17.49,21.15,39745.00
4524,2018,013380,"Bellingham, WA",27-1026,Merchandise Displayers & Window Trimmers,29,15.70,11.87,16.26,18.48,32647.00
4525,2018,014740,"Bremerton-Silverdale, WA",27-1026,Merchandise Displayers & Window Trimmers,,16.24,13.79,16.62,18.44,33785.00
4526,2018,028420,"Kennewick-Richland, WA",27-1026,Merchandise Displayers & Window Trimmers,75,16.80,12.20,15.01,21.07,34942.00
4527,2018,030300,"Lewiston, ID-WA",27-1026,Merchandise Displayers & Window Trimmers,28,13.92,12.03,13.21,14.53,28961.00
4528,2018,036500,"Olympia-Tumwater, WA",27-1026,Merchandise Displayers & Window Trimmers,39,17.19,13.73,16.67,19.02,35765.00
4529,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",27-1026,Merchandise Displayers & Window Trimmers,1774,19.66,12.56,15.41,23.27,40883.00
4530,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1026,Merchandise Displayers & Window Trimmers,1281,20.38,15.77,18.04,22.95,42396.00
4531,2018,44060,"Spokane-Spokane Valley, WA",27-1026,Merchandise Displayers & Window Trimmers,59,18.14,15.29,17.33,19.68,37735.00
4565,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",25-2022,Middle School Teachers (Except Special Ed & Vocational),999,,,,,64939.00
4532,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",27-1026,Merchandise Displayers & Window Trimmers,199,18.61,15.76,18.01,21.40,38720.00
4533,2018,48300,"Wenatchee, WA",27-1026,Merchandise Displayers & Window Trimmers,75,15.75,13.76,15.68,17.63,32759.00
4534,2018,49420,"Yakima, WA",27-1026,Merchandise Displayers & Window Trimmers,19,16.50,11.70,12.98,20.91,34323.00
4535,2018,000053,Washington State,51-4199,"Metal Workers & Plastic Workers, All Other",409,18.70,12.29,15.11,23.13,38895.00
4536,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",51-4199,"Metal Workers & Plastic Workers, All Other",788,16.88,13.05,15.02,21.02,35097.00
4537,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4199,"Metal Workers & Plastic Workers, All Other",133,17.74,11.73,14.86,19.22,36889.00
4538,2018,000053,Washington State,51-4051,Metal-Refining Furnace Operators and Tenders,,21.94,16.91,20.11,27.42,45650.00
4539,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",51-4051,Metal-Refining Furnace Operators and Tenders,193,,,,,
4540,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4051,Metal-Refining Furnace Operators and Tenders,16,20.52,15.78,18.06,22.93,42682.00
4541,2018,44060,"Spokane-Spokane Valley, WA",51-4051,Metal-Refining Furnace Operators and Tenders,,21.23,16.93,19.59,26.96,44146.00
4542,2018,000053,Washington State,43-5041,"Meter Readers, Utilities",557,23.18,15.96,23.43,28.79,48221.00
4543,2018,028420,"Kennewick-Richland, WA",43-5041,"Meter Readers, Utilities",33,24.56,19.00,27.06,30.06,51077.00
4544,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",43-5041,"Meter Readers, Utilities",211,20.63,14.94,20.02,25.57,42899.00
4545,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",43-5041,"Meter Readers, Utilities",117,27.11,23.27,25.95,30.39,56390.00
4546,2018,44060,"Spokane-Spokane Valley, WA",43-5041,"Meter Readers, Utilities",61,,,,,
4547,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",43-5041,"Meter Readers, Utilities",81,26.20,20.46,25.53,31.47,54517.00
4548,2018,48300,"Wenatchee, WA",43-5041,"Meter Readers, Utilities",,23.50,17.84,21.67,25.37,48887.00
4549,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),43-5041,"Meter Readers, Utilities",21,27.31,23.34,27.14,30.09,56809.00
4550,2018,000053,Washington State,19-1022,Microbiologists,345,34.51,23.36,32.82,42.08,71763.00
4551,2018,014740,"Bremerton-Silverdale, WA",19-1022,Microbiologists,12,30.06,17.70,31.66,37.27,62522.00
4552,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",19-1022,Microbiologists,104,30.74,18.97,31.81,37.32,63944.00
4553,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",19-1022,Microbiologists,202,37.20,26.98,35.40,44.83,77368.00
4554,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",19-1022,Microbiologists,31,28.73,23.08,27.30,34.91,59750.00
4555,2018,000053,Washington State,25-2022,Middle School Teachers (Except Special Ed & Vocational),8561,,,,,64066.00
4556,2018,013380,"Bellingham, WA",25-2022,Middle School Teachers (Except Special Ed & Vocational),183,,,,,66797.00
4557,2018,014740,"Bremerton-Silverdale, WA",25-2022,Middle School Teachers (Except Special Ed & Vocational),256,,,,,64340.00
4558,2018,028420,"Kennewick-Richland, WA",25-2022,Middle School Teachers (Except Special Ed & Vocational),546,,,,,64279.00
4559,2018,031020,"Longview, WA",25-2022,Middle School Teachers (Except Special Ed & Vocational),78,,,,,61548.00
4560,2018,034580,"Mount Vernon-Anacortes, WA",25-2022,Middle School Teachers (Except Special Ed & Vocational),178,,,,,61903.00
4561,2018,036500,"Olympia-Tumwater, WA",25-2022,Middle School Teachers (Except Special Ed & Vocational),296,,,,,64249.00
4562,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",25-2022,Middle School Teachers (Except Special Ed & Vocational),3319,,,,,83634.00
4563,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-2022,Middle School Teachers (Except Special Ed & Vocational),3197,,,,,64543.00
4564,2018,44060,"Spokane-Spokane Valley, WA",25-2022,Middle School Teachers (Except Special Ed & Vocational),779,,,,,66148.00
4566,2018,47460,"Walla Walla, WA",25-2022,Middle School Teachers (Except Special Ed & Vocational),109,,,,,60410.00
4567,2018,48300,"Wenatchee, WA",25-2022,Middle School Teachers (Except Special Ed & Vocational),150,,,,,65427.00
4568,2018,49420,"Yakima, WA",25-2022,Middle School Teachers (Except Special Ed & Vocational),310,,,,,62289.00
4569,2018,530001,Northwestern WA Nonmetropolitan Area (NMA),25-2022,Middle School Teachers (Except Special Ed & Vocational),213,,,,,63213.00
4570,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),25-2022,Middle School Teachers (Except Special Ed & Vocational),179,,,,,61040.00
4571,2018,530003,Central WA Nonmetropolitan Area (NMA),25-2022,Middle School Teachers (Except Special Ed & Vocational),147,,,,,59801.00
4572,2018,530004,Eastern WA Nonmetropolitan Area (NMA),25-2022,Middle School Teachers (Except Special Ed & Vocational),300,,,,,61872.00
4573,2018,000053,Washington State,51-4035,"Milling/Planing Mach Setters, Oprs/Tenders, Metal/Plastic",294,28.23,18.48,24.81,39.07,58721.00
4574,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",51-4035,"Milling/Planing Mach Setters, Oprs/Tenders, Metal/Plastic",35,22.58,19.28,22.27,25.69,46971.00
4575,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4035,"Milling/Planing Mach Setters, Oprs/Tenders, Metal/Plastic",136,27.31,19.50,24.15,34.69,56807.00
4576,2018,44060,"Spokane-Spokane Valley, WA",51-4035,"Milling/Planing Mach Setters, Oprs/Tenders, Metal/Plastic",,23.41,21.30,24.47,27.41,48700.00
4577,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",51-4035,"Milling/Planing Mach Setters, Oprs/Tenders, Metal/Plastic",50,32.06,19.33,34.73,44.04,66674.00
4578,2018,000053,Washington State,49-9044,Millwrights,1425,29.94,23.71,28.81,36.24,62272.00
4579,2018,028420,"Kennewick-Richland, WA",49-9044,Millwrights,77,35.34,23.04,41.06,46.09,73514.00
4580,2018,031020,"Longview, WA",49-9044,Millwrights,200,32.15,27.67,32.05,36.86,66883.00
4581,2018,034580,"Mount Vernon-Anacortes, WA",49-9044,Millwrights,97,28.61,26.42,28.42,30.43,59510.00
4582,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",49-9044,Millwrights,462,30.49,25.68,31.39,36.31,63420.00
4583,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-9044,Millwrights,178,38.19,28.75,41.42,47.07,79435.00
4584,2018,44060,"Spokane-Spokane Valley, WA",49-9044,Millwrights,211,20.48,15.50,19.12,23.96,42601.00
4585,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",49-9044,Millwrights,93,27.62,21.30,26.50,32.80,57448.00
4586,2018,530002,Southwestern WA Nonmetropolitan Area (NMA),49-9044,Millwrights,255,28.89,24.05,27.74,31.56,60099.00
4587,2018,000053,Washington State,17-2151,"Mining & Geological Engineers, Including Mining Safety Engineers",90,50.06,36.35,46.06,62.86,104126.00
4588,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",17-2151,"Mining & Geological Engineers, Including Mining Safety Engineers",,39.73,31.01,35.50,46.66,82629.00
4589,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2151,"Mining & Geological Engineers, Including Mining Safety Engineers",38,50.32,34.57,45.25,68.38,104644.00
4590,2018,44060,"Spokane-Spokane Valley, WA",17-2151,"Mining & Geological Engineers, Including Mining Safety Engineers",19,39.26,33.27,36.79,45.81,81664.00
4591,2018,000053,Washington State,47-4090,Miscellaneous Construction and Related Workers,253,24.00,20.40,24.96,28.12,49926.00
4592,2018,036500,"Olympia-Tumwater, WA",47-4090,Miscellaneous Construction and Related Workers,12,21.73,17.17,22.17,26.74,45193.00
4593,2018,038900,"Portland-Vancouver-Hillsboro, OR-WA",47-4090,Miscellaneous Construction and Related Workers,176,20.27,10.02,19.22,27.16,42149.00
4594,2018,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",47-4090,Miscellaneous Construction and Related Workers,83,26.59,22.58,26.33,29.28,55300.00
4595,2018,44060,"Spokane-Spokane Valley, WA",47-4090,Miscellaneous Construction and Related Workers,30,19.23,14.00,19.60,24.49,39981.00
4596,2018,45104,"Tacoma-Lakewood, WA Metropolitan Division",47-4090,Miscellaneous Construction and Related Workers,,16.77,12.35,14.92,18.39,34882.00
